Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,MonthName,YearMonth,Quarter,DaysToShip,ProfitMargin,OrderTotal,AOV,Rank,ProfitPerUnit,AvgDealSize,MonthlyTarget,EstimatedPipelineNeeded
3625,CA-2017-113530,2017-05-19,2017-05-21,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.4080000000001,12,0.2,42.58800000000002,2017,5,May,2017-05,2017Q2,2,0.06250000000000003,726.8280000000001,455.35533333333336,168.0,3.5490000000000017,181.70700000000002,16625.075144791666,3407.0400000000004
3626,CA-2017-113530,2017-05-19,2017-05-21,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,3.52,2,0.0,1.0208,2017,5,May,2017-05,2017Q2,2,0.29,726.8280000000001,455.35533333333336,1686.0,0.5104,181.70700000000002,16625.075144791666,17.599999999999998
3627,CA-2017-113530,2017-05-19,2017-05-21,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,5.58,1,0.0,1.3949999999999996,2017,5,May,2017-05,2017Q2,2,0.24999999999999992,726.8280000000001,455.35533333333336,1313.0,1.3949999999999996,181.70700000000002,16625.075144791666,27.9
3628,CA-2017-113530,2017-05-19,2017-05-21,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,36.32,1,0.0,10.895999999999997,2017,5,May,2017-05,2017Q2,2,0.29999999999999993,726.8280000000001,455.35533333333336,468.0,10.895999999999997,181.70700000000002,16625.075144791666,181.6
3629,CA-2014-169726,2014-08-09,2014-08-13,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.744,7,0.2,643.9825,2014,8,Aug,2014-08,2014Q3,4,0.31249999999999994,2060.744,842.4229999999999,46.0,91.99749999999999,2060.744,16625.075144791666,10303.72
3630,CA-2017-155957,2017-11-26,2017-11-30,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,52.272000000000006,3,0.2,9.800999999999998,2017,11,Nov,2017-11,2017Q4,4,0.18749999999999994,265.408,573.78125,1027.0,3.2669999999999995,132.704,15555.403416666668,261.36
3631,CA-2017-155957,2017-11-26,2017-11-30,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,213.13600000000002,7,0.2,23.977799999999988,2017,11,Nov,2017-11,2017Q4,4,0.11249999999999993,265.408,573.78125,561.0,3.4253999999999984,132.704,15555.403416666668,1065.68
3632,CA-2017-132178,2017-05-03,2017-05-08,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,0.0,19.465600000000002,2017,5,May,2017-05,2017Q2,5,0.28,832.96,483.79814285714286,868.0,9.732800000000001,416.48,16625.075144791666,347.59999999999997
3633,CA-2017-132178,2017-05-03,2017-05-08,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,8,0.0,45.80639999999994,2017,5,May,2017-05,2017Q2,5,0.059999999999999915,832.96,483.79814285714286,184.0,5.7257999999999925,416.48,16625.075144791666,3817.2000000000003
3634,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,9.216,4,0.2,3.3408,2016,11,Nov,2016-11,2016Q4,4,0.36250000000000004,899.5900000000001,1177.1715294117648,1326.0,0.8352,99.95444444444446,15555.403416666668,46.07999999999999
3635,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,41.958,7,0.4,-9.790199999999999,2016,11,Nov,2016-11,2016Q4,4,-0.2333333333333333,899.5900000000001,1177.1715294117648,1152.0,-1.3985999999999998,99.95444444444446,15555.403416666668,209.79
3636,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.568,2,0.2,32.4684,2016,11,Nov,2016-11,2016Q4,4,0.36250000000000004,899.5900000000001,1177.1715294117648,661.0,16.2342,99.95444444444446,15555.403416666668,447.84
3637,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",22.248,3,0.2,7.508699999999998,2016,11,Nov,2016-11,2016Q4,4,0.3374999999999999,899.5900000000001,1177.1715294117648,1015.0,2.5028999999999995,99.95444444444446,15555.403416666668,111.24
3638,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",334.88000000000005,4,0.2,29.30199999999998,2016,11,Nov,2016-11,2016Q4,4,0.08749999999999993,899.5900000000001,1177.1715294117648,358.0,7.325499999999995,99.95444444444446,15555.403416666668,1674.4
3639,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,148.288,7,0.2,29.657599999999988,2016,11,Nov,2016-11,2016Q4,4,0.1999999999999999,899.5900000000001,1177.1715294117648,738.0,4.236799999999998,99.95444444444446,15555.403416666668,741.44
3640,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.6240000000000006,1,0.2,1.6762000000000001,2016,11,Nov,2016-11,2016Q4,4,0.3625,899.5900000000001,1177.1715294117648,1577.0,1.6762000000000001,99.95444444444446,15555.403416666668,23.12
3641,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",178.92000000000002,7,0.2,-29.074500000000008,2016,11,Nov,2016-11,2016Q4,4,-0.16250000000000003,899.5900000000001,1177.1715294117648,777.0,-4.153500000000001,99.95444444444446,15555.403416666668,894.6
3642,CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,69.888,7,0.7,-46.592,2016,11,Nov,2016-11,2016Q4,4,-0.6666666666666666,899.5900000000001,1177.1715294117648,510.0,-6.656,99.95444444444446,15555.403416666668,349.44
3643,CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.98400000000004,2,0.2,152.49499999999998,2014,12,Dec,2014-12,2014Q4,3,0.31249999999999994,694.5340000000001,550.394,98.0,76.24749999999999,173.63350000000003,16625.075144791666,2439.92
3644,CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,0.0,12.298000000000002,2014,12,Dec,2014-12,2014Q4,3,0.26000000000000006,694.5340000000001,550.394,940.0,6.149000000000001,173.63350000000003,16625.075144791666,236.49999999999997
3645,CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,4.13,1,0.0,1.1564,2014,12,Dec,2014-12,2014Q4,3,0.28,694.5340000000001,550.394,1399.0,1.1564,173.63350000000003,16625.075144791666,20.65
3646,CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",155.12,5,0.2,50.41399999999999,2014,12,Dec,2014-12,2014Q4,3,0.3249999999999999,694.5340000000001,550.394,627.0,10.082799999999997,173.63350000000003,16625.075144791666,775.6
3647,CA-2014-146528,2014-07-25,2014-07-27,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,6.48,1,0.0,3.1752000000000002,2014,7,Jul,2014-07,2014Q3,2,0.49,22.0,175.8981818181818,1488.0,3.1752000000000002,11.0,16625.075144791666,32.4
3648,CA-2014-146528,2014-07-25,2014-07-27,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,15.52,4,0.0,4.500799999999998,2014,7,Jul,2014-07,2014Q3,2,0.28999999999999987,22.0,175.8981818181818,1663.0,1.1251999999999995,11.0,16625.075144791666,77.6
3649,CA-2015-168459,2015-11-22,2015-11-27,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.9460000000000006,2,0.7,-2.0622,2015,11,Nov,2015-11,2015Q4,5,-0.6999999999999997,58.050000000000004,626.1512307692308,1273.0,-1.0311,29.025000000000002,8976.960322916668,14.730000000000002
3650,CA-2015-168459,2015-11-22,2015-11-27,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109,South,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",55.104000000000006,6,0.2,18.597599999999993,2015,11,Nov,2015-11,2015Q4,5,0.33749999999999986,58.050000000000004,626.1512307692308,942.0,3.099599999999999,29.025000000000002,8976.960322916668,275.52000000000004
3651,CA-2017-109960,2017-12-09,2017-12-11,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",104.88,6,0.0,41.952000000000005,2017,12,Dec,2017-12,2017Q4,2,0.4000000000000001,188.24,358.03752380952375,862.0,6.992000000000001,47.06,11486.7474975,524.4
3652,CA-2017-109960,2017-12-09,2017-12-11,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,34.7,5,0.0,12.492,2017,12,Dec,2017-12,2017Q4,2,0.36,188.24,358.03752380952375,1153.0,2.4984,47.06,11486.7474975,173.5
3653,CA-2017-109960,2017-12-09,2017-12-11,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,33.72,4,0.0,15.511199999999999,2017,12,Dec,2017-12,2017Q4,2,0.45999999999999996,188.24,358.03752380952375,1074.0,3.8777999999999997,47.06,11486.7474975,168.6
3654,CA-2017-109960,2017-12-09,2017-12-11,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.940000000000001,3,0.0,7.021800000000001,2017,12,Dec,2017-12,2017Q4,2,0.47000000000000003,188.24,358.03752380952375,252.0,2.3406000000000002,47.06,11486.7474975,74.7
3655,CA-2017-133004,2017-08-31,2017-09-05,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,638.73,9,0.0,166.0698,2017,8,Aug,2017-08,2017Q3,5,0.25999999999999995,638.73,416.265,578.0,18.452199999999998,638.73,11486.7474975,3193.65
3656,CA-2017-168102,2017-04-24,2017-04-30,Standard Class,CP-12340,Christine Phan,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,113.56800000000001,2,0.2,-21.29400000000002,2017,4,Apr,2017-04,2017Q2,6,-0.18750000000000014,113.56800000000001,1482.6644000000001,256.0,-10.64700000000001,113.56800000000001,8976.960322916668,567.84
3657,CA-2017-158036,2017-09-08,2017-09-14,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Dublin,Ohio,43017,East,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9.096,1,0.2,1.7054999999999998,2017,9,Sep,2017-09,2017Q3,6,0.18749999999999997,9.096,688.5013142857143,1606.0,1.7054999999999998,9.096,15555.403416666668,45.48
3658,CA-2015-128083,2015-03-12,2015-03-17,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,8.688,3,0.2,2.9322000000000004,2015,3,Mar,2015-03,2015Q1,5,0.3375,45.976000000000006,325.4443,1587.0,0.9774000000000002,15.325333333333335,8976.960322916668,43.44
3659,CA-2015-128083,2015-03-12,2015-03-17,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",30.880000000000003,4,0.2,3.8599999999999977,2015,3,Mar,2015-03,2015Q1,5,0.12499999999999992,45.976000000000006,325.4443,1347.0,0.9649999999999994,15.325333333333335,8976.960322916668,154.4
3660,CA-2015-128083,2015-03-12,2015-03-17,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,6.408,3,0.2,1.4418,2015,3,Mar,2015-03,2015Q1,5,0.22499999999999998,45.976000000000006,325.4443,1404.0,0.48059999999999997,15.325333333333335,8976.960322916668,32.04
3661,CA-2016-161676,2016-07-18,2016-07-23,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Glendale,Arizona,85301,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",33.8,5,0.2,4.224999999999998,2016,7,Jul,2016-07,2016Q3,5,0.12499999999999994,33.8,339.68999999999994,1132.0,0.8449999999999995,33.8,16625.075144791666,168.99999999999997
3662,CA-2016-155005,2016-06-13,2016-06-15,Second Class,SC-20050,Sample Company A,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,377.96999999999997,3,0.0,94.4925,2016,6,Jun,2016-06,2016Q2,2,0.25000000000000006,377.96999999999997,829.2249333333334,304.0,31.497500000000002,377.96999999999997,11486.7474975,1889.8499999999997
3663,US-2017-129777,2017-07-03,2017-07-09,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",258.9,10,0.0,93.204,2017,7,Jul,2017-07,2017Q3,6,0.36,283.46,397.0835,656.0,9.3204,141.73,15555.403416666668,1294.4999999999998
3664,US-2017-129777,2017-07-03,2017-07-09,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0.0,11.543199999999999,2017,7,Jul,2017-07,2017Q3,6,0.47,283.46,397.0835,798.0,5.771599999999999,141.73,15555.403416666668,122.79999999999998
3665,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,27.888,7,0.2,9.063599999999997,2014,12,Dec,2014-12,2014Q4,5,0.3249999999999999,265.784,265.5473684210526,1142.0,1.2947999999999997,33.223,16625.075144791666,139.44
3666,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",6.456,4,0.7,-4.519199999999998,2014,12,Dec,2014-12,2014Q4,5,-0.6999999999999996,265.784,265.5473684210526,1564.0,-1.1297999999999995,33.223,16625.075144791666,32.28
3667,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.67999999999999,3,0.2,19.755,2014,12,Dec,2014-12,2014Q4,5,0.37500000000000006,265.784,265.5473684210526,756.0,6.585,33.223,16625.075144791666,263.3999999999999
3668,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,13.88,5,0.2,-2.6025000000000014,2014,12,Dec,2014-12,2014Q4,5,-0.18750000000000008,265.784,265.5473684210526,1675.0,-0.5205000000000003,33.223,16625.075144791666,69.4
3669,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,103.92000000000002,10,0.2,-18.186000000000014,2014,12,Dec,2014-12,2014Q4,5,-0.1750000000000001,265.784,265.5473684210526,912.0,-1.8186000000000013,33.223,16625.075144791666,519.6
3670,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-LA-10004409,Office Supplies,Labels,Avery 492,11.52,5,0.2,3.743999999999999,2014,12,Dec,2014-12,2014Q4,5,0.3249999999999999,265.784,265.5473684210526,1611.0,0.7487999999999998,33.223,16625.075144791666,57.599999999999994
3671,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,10.368000000000002,2,0.2,3.6288,2014,12,Dec,2014-12,2014Q4,5,0.3499999999999999,265.784,265.5473684210526,1305.0,1.8144,33.223,16625.075144791666,51.84000000000001
3672,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,39.072,3,0.2,2.9304000000000023,2014,12,Dec,2014-12,2014Q4,5,0.07500000000000005,265.784,265.5473684210526,975.0,0.9768000000000008,33.223,16625.075144791666,195.36
3673,CA-2016-104969,2016-04-08,2016-04-14,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,8.872,1,0.2,3.2161,2016,4,Apr,2016-04,2016Q2,6,0.3625,129.97600000000003,316.20927777777774,1344.0,3.2161,64.98800000000001,15555.403416666668,44.36
3674,CA-2016-104969,2016-04-08,2016-04-14,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.10400000000003,6,0.7,-100.91999999999999,2016,4,Apr,2016-04,2016Q2,6,-0.833333333333333,129.97600000000003,316.20927777777774,492.0,-16.819999999999997,64.98800000000001,15555.403416666668,605.5200000000001
3675,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",127.372,2,0.3,-30.933200000000006,2017,11,Nov,2017-11,2017Q4,5,-0.2428571428571429,175.324,715.8338666666666,145.0,-15.466600000000003,87.662,15555.403416666668,636.86
3676,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,47.952000000000005,3,0.2,16.183799999999998,2017,11,Nov,2017-11,2017Q4,5,0.3374999999999999,175.324,715.8338666666666,594.0,5.3946,87.662,15555.403416666668,239.76000000000002
3677,CA-2015-156440,2015-12-05,2015-12-09,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0.0,14.671799999999998,2015,12,Dec,2015-12,2015Q4,4,0.32999999999999996,44.46,598.988,886.0,7.335899999999999,44.46,16625.075144791666,222.29999999999998
3678,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,4,0.0,5.055999999999999,2015,7,Jul,2015-07,2015Q3,5,0.31999999999999995,1133.82,754.6387,1439.0,1.2639999999999998,125.97999999999999,15555.403416666668,79.0
3679,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,464.97,3,0.0,209.23649999999998,2015,7,Jul,2015-07,2015Q3,5,0.4499999999999999,1133.82,754.6387,248.0,69.74549999999999,125.97999999999999,15555.403416666668,2324.85
3680,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96,2,0.0,20.015600000000006,2015,7,Jul,2015-07,2015Q3,5,0.11000000000000003,1133.82,754.6387,464.0,10.007800000000003,125.97999999999999,15555.403416666668,909.8
3681,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12.39,3,0.0,5.6994,2015,7,Jul,2015-07,2015Q3,5,0.45999999999999996,1133.82,754.6387,1770.0,1.8998,125.97999999999999,15555.403416666668,61.95
3682,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",84.09,3,0.0,42.045,2015,7,Jul,2015-07,2015Q3,5,0.5,1133.82,754.6387,665.0,14.015,125.97999999999999,15555.403416666668,420.45
3683,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,79.36,4,0.0,32.537600000000005,2015,7,Jul,2015-07,2015Q3,5,0.4100000000000001,1133.82,754.6387,815.0,8.134400000000001,125.97999999999999,15555.403416666668,396.79999999999995
3684,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,153.35999999999999,9,0.0,70.54559999999998,2015,7,Jul,2015-07,2015Q3,5,0.4599999999999999,1133.82,754.6387,762.0,7.838399999999997,125.97999999999999,15555.403416666668,766.7999999999998
3685,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,43.68,6,0.0,21.403200000000002,2015,7,Jul,2015-07,2015Q3,5,0.49000000000000005,1133.82,754.6387,1323.0,3.5672,125.97999999999999,15555.403416666668,218.39999999999998
3686,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,98.21,7,0.0,28.480899999999984,2015,7,Jul,2015-07,2015Q3,5,0.28999999999999987,1133.82,754.6387,1107.0,4.068699999999998,125.97999999999999,15555.403416666668,491.04999999999995
3687,CA-2016-102792,2016-12-13,2016-12-19,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,92503,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,9.84,3,0.0,3.2471999999999994,2016,12,Dec,2016-12,2016Q4,6,0.32999999999999996,9.84,17.81575,1303.0,1.0823999999999998,9.84,16625.075144791666,49.199999999999996
3688,CA-2016-108567,2016-05-20,2016-05-24,Standard Class,DB-13210,Dean Braden,Consumer,United States,Port Saint Lucie,Florida,34952,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,2.6940000000000004,2,0.7,-2.245,2016,5,May,2016-05,2016Q2,4,-0.8333333333333333,2.6940000000000004,358.03752380952375,1056.0,-1.1225,2.6940000000000004,8976.960322916668,13.47
3689,CA-2017-140760,2017-06-02,2017-06-05,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2,7.92,2017,6,Jun,2017-06,2017Q2,3,0.3125,69.26400000000001,173.43330769230772,1243.0,1.32,34.632000000000005,16625.075144791666,126.72
3690,CA-2017-140760,2017-06-02,2017-06-05,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",43.92,5,0.2,15.921000000000003,2017,6,Jun,2017-06,2017Q2,3,0.36250000000000004,69.26400000000001,173.43330769230772,1285.0,3.1842000000000006,34.632000000000005,16625.075144791666,219.6
3691,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,59.99400000000001,2,0.7,-45.995400000000004,2015,10,Oct,2015-10,2015Q4,3,-0.7666666666666666,603.4340000000001,478.11294117647066,935.0,-22.997700000000002,150.85850000000002,16625.075144791666,299.97
